algorithm, signals, videoshots, workstations, signal2Shots, shot2Workstations, displaysMinimum, displaysMaximum, displaysTotal, scenario generation time, steps, total_pairs, rMetric, rLimit, rRelation
SingleFlow, 1000,100,10,12,2,2,5,29,4456,1001,12000,11.988011988011989,0.41337972372455134
CliqueFlow, 1000,100,10,12,2,2,5,29,6158,801,12000,14.9812734082397,0.5165956347668862
Seq, 1000,100,10,12,2,2,5,34,3,12000,12000,1.0,0.029411764705882353
Greedy, 1000,100,10,12,2,2,5,34,9,9810,12000,1.2232415902140672,0.035977693829825505
SingleFlow, 1000,100,10,12,2,2,5,34,5212,1000,12000,12.0,0.35294117647058826
CliqueFlow, 1000,100,10,12,2,2,5,34,6258,737,12000,16.28222523744912,0.4788889775720329
Seq, 1000,100,10,12,2,2,5,27,3,12000,12000,1.0,0.037037037037037035
Greedy, 1000,100,10,12,2,2,5,27,15,10784,12000,1.1127596439169138,0.041213320145070884
SingleFlow, 1000,100,10,12,2,2,5,27,4740,1000,12000,12.0,0.4444444444444444
CliqueFlow, 1000,100,10,12,2,2,5,27,7129,959,12000,12.51303441084463,0.4634457189201715
Seq, 1000,100,10,12,2,2,5,28,2,12000,12000,1.0,0.03571428571428571
Greedy, 1000,100,10,12,2,2,5,28,11,10509,12000,1.1418783899514702,0.040781371069695364
SingleFlow, 1000,100,10,12,2,2,5,28,4976,1000,12000,12.0,0.42857142857142855
CliqueFlow, 1000,100,10,12,2,2,5,28,6721,804,12000,14.925373134328359,0.5330490405117271
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,13,9938,12000,1.2074864157778225,0.04024954719259408
SingleFlow, 1000,100,10,12,2,2,5,30,5643,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,6527,749,12000,16.02136181575434,0.5340453938584779
Seq, 1000,100,10,12,2,2,5,29,3,12000,12000,1.0,0.034482758620689655
Greedy, 1000,100,10,12,2,2,5,29,11,10245,12000,1.171303074670571,0.04038976119553693
SingleFlow, 1000,100,10,12,2,2,5,29,5280,1000,12000,12.0,0.41379310344827586
CliqueFlow, 1000,100,10,12,2,2,5,29,6531,780,12000,15.384615384615385,0.5305039787798409
Seq, 1000,100,10,12,2,2,5,30,4,12000,12000,1.0,0.03333333333333333
Greedy, 1000,100,10,12,2,2,5,30,12,10592,12000,1.1329305135951662,0.0377643504531722
SingleFlow, 1000,100,10,12,2,2,5,30,5384,1000,12000,12.0,0.4
CliqueFlow, 1000,100,10,12,2,2,5,30,7072,778,12000,15.424164524421593,0.5141388174807198
Seq, 1000,100,10,12,2,2,5,26,3,12000,12000,1.0,0.038461538461538464
Greedy, 1000,100,10,12,2,2,5,26,17,10777,12000,1.1134824162568433,0.04282624677910936
SingleFlow, 1000,100,10,12,2,2,5,26,6017,1000,12000,12.0,0.46153846153846156
