algorithm, signals, videoshots, workstations, signal2Shots, shot2Workstations, displaysMinimum, displaysMaximum, displaysTotal, scenario generation time, steps, total_pairs, rMetric, rLimit, rRelation
CliqueFlow, 3400,340,34,42,8,2,5,105,372911,1844,142800,77.44034707158352,0.737527114967462
Seq, 3500,350,35,43,8,2,5,106,26,150500,150500,1.0,0.009433962264150943
Greedy, 3500,350,35,43,8,2,5,106,1803,243620,150500,0.6177653723011247,0.005827975210387969
SingleFlow, 3500,350,35,43,8,2,5,106,750491,3500,150500,43.0,0.4056603773584906
CliqueFlow, 3500,350,35,43,8,2,5,106,424196,1896,150500,79.37763713080169,0.7488456333094499
Seq, 3600,360,36,44,8,2,5,121,27,158400,158400,1.0,0.008264462809917356
Greedy, 3600,360,36,44,8,2,5,121,2007,253733,158400,0.6242782767712517,0.005159324601415303
SingleFlow, 3600,360,36,44,8,2,5,121,791871,3600,158400,44.0,0.36363636363636365
CliqueFlow, 3600,360,36,44,8,2,5,121,450081,1976,158400,80.16194331983806,0.6624953993375047
Seq, 3700,370,37,45,8,2,5,110,32,166500,166500,1.0,0.00909090909090909
Greedy, 3700,370,37,45,8,2,5,110,1925,272532,166500,0.6109374312007397,0.005553976647279452
SingleFlow, 3700,370,37,45,8,2,5,110,848407,3700,166500,45.0,0.4090909090909091
CliqueFlow, 3700,370,37,45,8,2,5,110,487309,2038,166500,81.69774288518155,0.7427067535016505
Seq, 3800,380,38,46,8,2,5,114,31,174800,174800,1.0,0.008771929824561403
Greedy, 3800,380,38,46,8,2,5,114,2081,285709,174800,0.6118113185093924,0.005366765951836775
SingleFlow, 3800,380,38,46,8,2,5,114,992019,3800,174800,46.0,0.40350877192982454
CliqueFlow, 3800,380,38,46,8,2,5,114,569489,2108,174800,82.92220113851992,0.7273877292852625
Seq, 3900,390,39,47,8,2,5,121,37,183300,183300,1.0,0.008264462809917356
Greedy, 3900,390,39,47,8,2,5,121,2446,299050,183300,0.6129409797692693,0.005065627931977432
SingleFlow, 3900,390,39,47,8,2,5,121,1083513,3900,183300,47.0,0.3884297520661157
CliqueFlow, 3900,390,39,47,8,2,5,121,620722,2169,183300,84.50899031811895,0.69842140758776
Seq, 4000,400,40,48,8,2,5,120,37,192000,192000,1.0,0.008333333333333333
Greedy, 4000,400,40,48,8,2,5,120,2239,315368,192000,0.6088125618325259,0.005073438015271049
SingleFlow, 4000,400,40,48,8,2,5,120,1146320,4000,192000,48.0,0.4
CliqueFlow, 4000,400,40,48,8,2,5,120,682467,2243,192000,85.59964333481943,0.7133303611234952
Seq, 4100,410,41,50,9,2,5,132,36,205000,205000,1.0,0.007575757575757576
